Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
653,85062042011,F,0,5639.64,2243.67,Incomplete higher education,Owned house,Self-employed,2022-09-07,2024-02-29,13,5.27,Accepted
654,06272456209,F,3,11330.53,7643.62,Incomplete higher education,Rented apartment,Manager,2022-09-07,2023-12-01,0,7.77,Rejected
655,62121631200,F,4,2094.65,8641.99,Higher education,Owned house,Laborer,2022-09-07,2024-08-27,8,5.78,Accepted
656,82050916674,M,0,13792.69,6663.34,Incomplete higher education,Rented apartment,Manager,2022-09-07,2024-07-28,3,3.63,Accepted
657,63021189577,M,3,6618.84,17541.76,Secondary,Rented apartment,Laborer,2022-09-07,2024-04-29,0,4.98,Accepted
658,69110966434,M,4,4993.8,7286.82,Higher education,Owned house,Self-employed,2022-09-14,2023-05-12,0,2.92,Accepted
659,85091576284,M,3,7006.57,28000.03,Incomplete higher education,Living with parents,Self-employed,2022-09-14,2024-04-06,1,3.9,Accepted
660,81100645552,M,2,2028.75,24831.33,Incomplete higher education,Rented apartment,Manager,2022-09-14,2024-06-05,7,5.42,Accepted
661,52021290757,M,2,13322.75,21229.42,Incomplete higher education,Owned house,Manager,2022-09-14,2024-01-07,11,5.05,Accepted
662,04293056463,F,3,2631.74,29128.4,Incomplete higher education,Living with parents,Self-employed,2022-09-14,2024-05-06,0,7.08,Rejected
663,86021864391,M,2,10355.09,25490.31,Higher education,Owned house,Self-employed,2022-09-14,2023-03-13,5,2.11,Accepted
664,80021334084,F,1,8717.91,13986.25,Higher education,Owned house,Manager,2022-09-14,2024-03-07,0,3.44,Accepted
665,66090353368,F,2,3076.35,20613.63,Incomplete higher education,Living with parents,Manager,2022-09-21,2023-10-16,0,6.36,Rejected
666,71102361255,F,4,9189.37,15365.41,Incomplete higher education,Owned house,Self-employed,2022-09-21,2023-09-16,2,6.73,Rejected
667,78020537581,F,1,5951.61,23367.92,Secondary,Owned house,Laborer,2022-09-21,2024-08-11,0,6.35,Rejected
668,80092588225,M,3,12849.74,18697.5,Incomplete higher education,Living with parents,Manager,2022-09-21,2023-10-16,2,3.6,Accepted
669,98051297203,M,1,13791.37,4855.38,Higher education,Living with parents,Self-employed,2022-09-21,2024-03-14,0,3.92,Accepted
670,77010702059,F,0,7141.23,18734.04,Higher education,Owned house,Self-employed,2022-09-21,2024-08-11,4,4.54,Accepted
671,62061949013,F,4,11636.02,17699.07,Secondary,Living with parents,Laborer,2022-09-21,2024-03-14,2,5.51,Accepted
672,03241917061,M,3,10870.34,12866.84,Higher education,Living with parents,Manager,2022-09-21,2023-03-20,5,4.99,Accepted
673,68041437034,F,3,5598.08,17348.08,Higher education,Owned house,Manager,2022-09-21,2024-01-14,2,4.19,Accepted
674,69120948810,F,3,6777.02,21487.9,Higher education,Living with parents,Self-employed,2022-09-21,2024-04-13,0,4.11,Accepted
675,55021571643,M,4,14758.56,7476.17,Incomplete higher education,Rented apartment,Laborer,2022-09-21,2024-03-14,10,4.52,Accepted
676,06272456209,M,4,9475.19,2794.98,Incomplete higher education,Rented apartment,Manager,2022-09-21,2024-09-10,0,6.35,Rejected
677,52021541140,F,4,12859.02,15077.6,Incomplete higher education,Owned house,Laborer,2022-09-21,2023-10-16,3,5.26,Accepted
678,50011817748,M,3,14306.73,2967.47,Secondary,Rented apartment,Manager,2022-09-28,2024-05-20,15,3.77,Accepted
679,65032060200,F,0,8075.34,2852.14,Secondary,Rented apartment,Laborer,2022-09-28,2024-07-19,15,3.82,Accepted
680,85122904531,F,2,10692.17,28405.54,Higher education,Owned house,Manager,2022-09-28,2023-07-25,0,3.87,Accepted
681,03221732711,F,3,11013.25,12486.67,Secondary,Owned house,Manager,2022-09-28,2023-06-25,0,6.07,Rejected
682,81012653730,M,1,14044.31,13989.88,Secondary,Living with parents,Laborer,2022-09-28,2023-03-27,2,3.84,Accepted
683,52122297724,F,1,10788.77,2747.08,Secondary,Living with parents,Self-employed,2022-09-28,2023-07-25,5,6.18,Rejected
684,06310604407,F,2,10954.29,21390.0,Higher education,Rented apartment,Laborer,2022-09-28,2024-08-18,0,4.67,Accepted
685,66090353368,F,0,2943.27,22457.09,Incomplete higher education,Rented apartment,Self-employed,2022-10-05,2024-06-26,14,4.59,Accepted
686,83120412747,M,4,6535.48,24607.39,Higher education,Living with parents,Manager,2022-10-05,2024-05-27,14,4.34,Accepted
687,71111822291,M,0,14785.1,6828.67,Secondary,Rented apartment,Self-employed,2022-10-05,2023-08-31,0,2.51,Accepted
688,03241917061,F,3,3987.33,9111.62,Higher education,Living with parents,Laborer,2022-10-05,2024-05-27,0,5.52,Accepted
689,56101750002,F,1,7362.61,3964.71,Secondary,Rented apartment,Manager,2022-10-05,2023-08-01,6,4.83,Accepted
690,68041437034,M,4,11049.18,23461.11,Higher education,Living with parents,Self-employed,2022-10-05,2023-10-30,2,2.43,Accepted
691,98022049148,F,3,6986.35,12403.16,Higher education,Owned house,Self-employed,2022-10-05,2024-09-24,0,5.42,Accepted
692,73121557098,F,4,13503.19,1759.14,Incomplete higher education,Owned house,Laborer,2022-10-05,2024-01-28,8,6.54,Rejected
693,85091576284,M,0,13243.72,14033.1,Incomplete higher education,Living with parents,Laborer,2022-10-12,2024-10-01,0,2.5,Accepted
694,62050795086,F,3,7471.53,20985.57,Secondary,Owned house,Manager,2022-10-12,2023-12-06,5,4.99,Accepted
695,03221732711,F,1,9836.87,6103.92,Higher education,Rented apartment,Self-employed,2022-10-12,2023-04-10,0,6.29,Rejected
696,86021864391,M,4,9932.83,29397.63,Secondary,Owned house,Self-employed,2022-10-12,2023-11-06,0,4.91,Accepted
697,56101750002,M,2,2958.95,18063.96,Incomplete higher education,Living with parents,Self-employed,2022-10-12,2023-10-07,3,4.38,Accepted
698,90060108826,F,4,14290.7,10235.57,Secondary,Rented apartment,Self-employed,2022-10-12,2024-04-04,10,5.9,Accepted
699,84060591192,F,1,8862.57,13252.19,Secondary,Living with parents,Self-employed,2022-10-12,2024-06-03,15,5.61,Accepted
700,49082653304,F,2,9010.4,15494.77,Secondary,Owned house,Manager,2022-10-12,2023-12-06,0,6.67,Rejected
701,06272456209,F,1,3104.06,28595.75,Higher education,Owned house,Self-employed,2022-10-12,2024-02-04,0,6.14,Rejected
702,54013129468,F,0,10305.51,26420.4,Secondary,Living with parents,Manager,2022-10-12,2023-12-06,12,5.38,Accepted
703,53123184110,F,3,12257.57,7119.37,Incomplete higher education,Living with parents,Manager,2022-10-12,2023-12-06,10,6.73,Rejected
704,65101021967,F,3,11787.5,1170.79,Secondary,Rented apartment,Laborer,2022-10-12,2023-11-06,7,5.08,Accepted
705,95052253514,M,4,8177.41,28255.42,Secondary,Rented apartment,Laborer,2022-10-19,2024-05-11,4,4.25,Accepted
706,97082451067,M,4,4813.54,15477.29,Higher education,Rented apartment,Self-employed,2022-10-19,2024-07-10,0,3.46,Accepted
707,70070401069,F,3,14747.08,6791.34,Secondary,Owned house,Manager,2022-10-19,2023-08-15,2,6.18,Rejected
708,70042595497,F,3,5145.26,4314.15,Incomplete higher education,Living with parents,Self-employed,2022-10-19,2024-10-08,6,6.29,Rejected
709,69120948810,F,0,12244.72,5936.52,Higher education,Living with parents,Manager,2022-10-19,2023-05-17,13,2.77,Accepted
710,06282377930,M,4,7296.29,17321.58,Higher education,Owned house,Laborer,2022-10-19,2024-04-11,14,3.54,Accepted
711,98022049148,F,4,10828.53,3014.57,Incomplete higher education,Rented apartment,Manager,2022-10-19,2023-04-17,12,6.32,Rejected
712,98060195118,M,1,10064.66,19083.05,Incomplete higher education,Owned house,Laborer,2022-10-19,2024-09-08,0,3.97,Accepted
713,88122040605,F,0,6047.17,23468.86,Higher education,Rented apartment,Self-employed,2022-10-19,2024-09-08,5,3.9,Accepted
714,79121526080,M,1,10553.98,4851.17,Secondary,Owned house,Self-employed,2022-10-19,2024-09-08,7,3.28,Accepted
715,49082653304,F,4,4656.1,18303.07,Incomplete higher education,Rented apartment,Manager,2022-10-19,2023-06-16,8,7.12,Rejected
716,06272456209,F,0,3619.82,20786.62,Higher education,Living with parents,Laborer,2022-10-19,2024-04-11,8,4.28,Accepted
717,52021290757,F,1,11903.63,11379.84,Higher education,Living with parents,Laborer,2022-10-26,2023-10-21,4,4.72,Accepted
718,62081600060,M,3,4905.26,16344.89,Secondary,Rented apartment,Self-employed,2022-10-26,2023-04-24,15,4.41,Accepted
719,74032012341,F,3,11844.84,27723.76,Secondary,Rented apartment,Self-employed,2022-10-26,2024-10-15,7,4.55,Accepted
720,49042513169,F,1,3429.29,29749.65,Secondary,Owned house,Self-employed,2022-10-26,2024-05-18,6,5.74,Accepted
721,62061949013,F,0,5456.31,20435.28,Secondary,Living with parents,Self-employed,2022-10-26,2023-08-22,4,4.08,Accepted
722,72082657106,M,0,12790.73,20545.93,Higher education,Owned house,Self-employed,2022-10-26,2024-07-17,1,2.45,Accepted
723,85062042011,F,1,7263.92,7293.83,Secondary,Rented apartment,Self-employed,2022-10-26,2023-06-23,8,5.65,Accepted
724,56101750002,F,3,2070.25,1514.93,Higher education,Owned house,Manager,2022-10-26,2023-12-20,11,6.06,Rejected
725,68041437034,M,0,5395.32,9164.8,Incomplete higher education,Rented apartment,Manager,2022-10-26,2024-03-19,1,2.72,Accepted
726,67012322384,M,0,4563.68,1134.27,Higher education,Rented apartment,Self-employed,2022-10-26,2023-08-22,2,2.39,Accepted
727,49082653304,F,0,10166.05,18431.65,Higher education,Owned house,Laborer,2022-10-26,2023-04-24,7,4.47,Accepted
728,62012207192,M,3,3230.87,6373.88,Incomplete higher education,Owned house,Laborer,2022-10-26,2023-05-24,14,4.76,Accepted
729,63021189577,M,2,5850.37,8920.99,Higher education,Living with parents,Self-employed,2022-10-26,2024-03-19,2,3.51,Accepted
730,81100645552,M,2,8889.27,23965.95,Incomplete higher education,Living with parents,Self-employed,2022-11-02,2024-10-22,14,5.18,Accepted
731,55031413955,F,4,14029.07,21340.58,Incomplete higher education,Rented apartment,Laborer,2022-11-02,2023-12-27,9,6.26,Rejected
732,81090930862,F,0,11287.08,3484.76,Incomplete higher education,Rented apartment,Manager,2022-11-02,2024-04-25,12,4.14,Accepted
733,85062042011,M,4,10739.44,10531.22,Higher education,Living with parents,Laborer,2022-11-02,2023-06-30,5,4.25,Accepted
734,93042658998,M,0,7255.44,9810.27,Secondary,Living with parents,Self-employed,2022-11-02,2024-04-25,0,3.32,Accepted
735,49102430372,M,1,9918.82,13522.86,Secondary,Living with parents,Self-employed,2022-11-02,2024-04-25,12,3.14,Accepted
736,06310604407,F,2,10668.12,9124.62,Higher education,Rented apartment,Manager,2022-11-02,2024-06-24,0,4.93,Accepted
737,82050916674,M,1,14667.53,6547.99,Higher education,Rented apartment,Self-employed,2022-11-02,2024-09-22,11,1.68,Accepted
738,55010218323,F,2,14104.23,8422.96,Incomplete higher education,Owned house,Laborer,2022-11-02,2024-07-24,9,4.98,Accepted
739,53062707551,F,2,4907.87,5487.3,Secondary,Rented apartment,Self-employed,2022-11-02,2024-03-26,3,6.19,Rejected
740,98080128551,F,2,9539.61,23007.72,Incomplete higher education,Living with parents,Laborer,2022-11-09,2024-07-01,0,7.23,Rejected
741,55031413955,M,0,12240.86,16377.06,Secondary,Living with parents,Laborer,2022-11-09,2023-05-08,4,3.92,Accepted
742,89061397766,F,0,6630.53,14106.81,Secondary,Owned house,Laborer,2022-11-09,2023-06-07,1,5.55,Accepted
743,85062042011,F,4,13949.31,21102.43,Higher education,Living with parents,Laborer,2022-11-09,2023-11-04,0,5.52,Accepted
744,49102430372,F,4,12011.11,18721.84,Higher education,Living with parents,Laborer,2022-11-09,2023-07-07,6,4.34,Accepted
745,06282377930,F,0,2275.6,10775.0,Higher education,Owned house,Manager,2022-11-09,2024-06-01,0,4.75,Accepted
746,57041540549,M,4,9068.71,24015.45,Higher education,Owned house,Manager,2022-11-09,2024-10-29,11,3.54,Accepted
747,65081376645,F,2,12229.2,9823.26,Incomplete higher education,Owned house,Self-employed,2022-11-16,2024-09-06,0,5.77,Accepted
748,66090353368,M,0,9839.31,12763.05,Secondary,Living with parents,Laborer,2022-11-16,2024-02-09,4,3.18,Accepted
749,98080128551,F,3,3800.51,27863.67,Higher education,Owned house,Self-employed,2022-11-16,2023-10-12,0,5.14,Accepted
750,52021290757,M,1,14944.95,3505.5,Incomplete higher education,Rented apartment,Self-employed,2022-11-16,2023-12-11,8,3.92,Accepted
751,06231712601,M,3,6103.9,10157.1,Higher education,Living with parents,Self-employed,2022-11-16,2024-02-09,0,3.91,Accepted
752,03221732711,M,3,5801.39,7417.85,Secondary,Rented apartment,Manager,2022-11-16,2023-10-12,0,5.54,Accepted
753,86082859764,M,2,12184.8,5628.03,Incomplete higher education,Living with parents,Manager,2022-11-16,2024-02-09,13,5.0,Accepted
754,54082230607,F,3,8190.83,3823.53,Incomplete higher education,Rented apartment,Manager,2022-11-16,2023-07-14,2,5.75,Accepted
755,67012322384,M,1,10794.95,1376.96,Higher education,Rented apartment,Laborer,2022-11-16,2024-11-05,11,2.99,Accepted
756,98060195118,F,3,9351.1,22420.15,Higher education,Rented apartment,Self-employed,2022-11-16,2023-12-11,0,5.65,Accepted
757,55021571643,M,2,2722.04,14967.78,Incomplete higher education,Rented apartment,Laborer,2022-11-16,2024-07-08,15,4.65,Accepted
758,54013129468,F,0,3702.1,2520.42,Higher education,Rented apartment,Self-employed,2022-11-16,2024-05-09,4,4.11,Accepted
759,85091576284,F,0,13898.91,4482.72,Incomplete higher education,Owned house,Manager,2022-11-23,2023-11-18,3,5.46,Accepted
760,66090353368,M,1,11501.16,3437.08,Higher education,Living with parents,Laborer,2022-11-23,2024-03-17,10,1.91,Accepted
761,98080128551,F,4,6471.77,17880.54,Secondary,Owned house,Manager,2022-11-23,2023-05-22,0,6.12,Rejected
762,79032687228,F,2,11576.36,1903.09,Incomplete higher education,Living with parents,Manager,2022-11-23,2023-12-18,13,6.07,Rejected
763,78020537581,F,4,11530.51,11921.61,Secondary,Living with parents,Self-employed,2022-11-23,2024-11-12,0,6.16,Rejected
764,65032060200,F,3,3989.93,3857.93,Higher education,Living with parents,Laborer,2022-11-23,2024-06-15,12,3.95,Accepted
765,03221732711,M,2,4480.32,2717.6,Secondary,Owned house,Manager,2022-11-23,2023-08-20,0,5.1,Accepted
766,64120916979,M,4,4702.67,3325.17,Incomplete higher education,Owned house,Self-employed,2022-11-23,2024-10-13,0,4.92,Accepted
767,67012322384,F,2,12447.03,27981.9,Secondary,Living with parents,Laborer,2022-11-23,2023-12-18,9,4.22,Accepted
768,62012207192,M,4,3494.0,15314.09,Secondary,Living with parents,Self-employed,2022-11-23,2024-02-16,2,4.69,Accepted
769,83120412747,F,0,14738.35,18500.14,Secondary,Owned house,Self-employed,2022-11-30,2024-02-23,10,5.44,Accepted
770,71102361255,M,1,8650.86,22599.77,Higher education,Living with parents,Manager,2022-11-30,2024-07-22,0,3.24,Accepted
771,97082451067,M,3,7778.27,26843.17,Incomplete higher education,Owned house,Laborer,2022-11-30,2023-07-28,7,5.0,Accepted
772,79032687228,F,2,4865.11,2574.08,Incomplete higher education,Rented apartment,Laborer,2022-11-30,2024-03-24,4,5.74,Accepted
773,65032060200,M,2,11984.24,1670.81,Secondary,Living with parents,Self-employed,2022-11-30,2024-01-24,2,4.69,Accepted
774,52122297724,M,0,9230.17,4791.41,Incomplete higher education,Rented apartment,Self-employed,2022-11-30,2023-07-28,6,3.81,Accepted
775,89061397766,M,3,14405.76,5534.21,Secondary,Living with parents,Laborer,2022-11-30,2024-06-22,13,5.17,Accepted
776,03241917061,M,1,10368.65,10973.61,Secondary,Rented apartment,Laborer,2022-11-30,2024-07-22,0,5.14,Accepted
777,56101750002,M,1,3471.37,12121.86,Higher education,Rented apartment,Laborer,2022-11-30,2024-09-20,1,2.89,Accepted
778,79121526080,M,4,4595.7,16319.78,Higher education,Owned house,Laborer,2022-11-30,2023-05-29,2,2.97,Accepted
779,71111368206,F,1,13779.86,24814.76,Secondary,Owned house,Manager,2022-11-30,2023-06-28,14,5.8,Accepted
780,84092523205,F,2,8859.87,23703.11,Secondary,Owned house,Laborer,2022-12-07,2023-09-03,7,5.99,Accepted
781,52021290757,M,0,5152.92,15645.89,Higher education,Owned house,Self-employed,2022-12-07,2023-06-05,1,3.32,Accepted
782,65032060200,M,2,13003.66,17992.43,Higher education,Rented apartment,Laborer,2022-12-07,2023-10-03,14,3.33,Accepted
783,04293056463,M,3,7210.62,29864.59,Incomplete higher education,Rented apartment,Manager,2022-12-07,2023-09-03,4,5.94,Accepted
784,55010441008,M,4,14664.8,23852.6,Secondary,Rented apartment,Self-employed,2022-12-07,2023-07-05,12,4.8,Accepted
785,81090930862,M,4,14549.55,25585.4,Incomplete higher education,Rented apartment,Laborer,2022-12-07,2024-04-30,0,5.16,Accepted
786,77010702059,F,0,9484.79,20017.43,Higher education,Rented apartment,Laborer,2022-12-07,2023-08-04,9,3.08,Accepted
787,75101570341,M,1,6033.31,18478.15,Incomplete higher education,Rented apartment,Self-employed,2022-12-07,2023-11-02,3,3.7,Accepted
788,89061397766,M,0,2007.0,22733.25,Higher education,Owned house,Laborer,2022-12-07,2024-09-27,12,3.88,Accepted
789,98060195118,M,2,9282.74,16742.03,Higher education,Owned house,Self-employed,2022-12-07,2023-11-02,0,3.05,Accepted
790,88122040605,F,1,11007.05,7802.77,Higher education,Owned house,Laborer,2022-12-07,2024-04-30,3,3.25,Accepted
791,99030385221,M,0,3480.07,24779.66,Secondary,Owned house,Manager,2022-12-07,2023-11-02,0,4.43,Accepted
792,55021571643,F,4,7443.52,10583.31,Secondary,Living with parents,Manager,2022-12-07,2024-04-30,13,6.06,Rejected
793,66121022262,F,1,4028.42,2501.37,Secondary,Rented apartment,Self-employed,2022-12-07,2023-08-04,0,4.87,Accepted
794,71111368206,F,2,11547.63,18826.13,Higher education,Living with parents,Manager,2022-12-07,2023-06-05,11,4.94,Accepted
795,94112548655,M,0,12986.01,16598.62,Secondary,Owned house,Laborer,2022-12-14,2023-08-11,3,4.66,Accepted
796,50011817748,F,0,12931.47,1725.07,Incomplete higher education,Living with parents,Self-employed,2022-12-14,2023-10-10,15,5.5,Accepted
797,06231712601,F,0,10205.19,28741.39,Secondary,Living with parents,Self-employed,2022-12-14,2023-07-12,0,6.35,Rejected
798,79032687228,F,2,9446.07,25699.88,Secondary,Owned house,Manager,2022-12-14,2023-12-09,13,5.62,Accepted
799,70070401069,M,4,14096.92,14551.21,Secondary,Living with parents,Laborer,2022-12-14,2024-07-06,12,3.11,Accepted
800,85122904531,M,2,6721.46,4818.76,Incomplete higher education,Rented apartment,Laborer,2022-12-14,2023-12-09,12,4.66,Accepted
801,98051297203,M,0,5936.43,19119.52,Incomplete higher education,Owned house,Self-employed,2022-12-14,2024-01-08,0,4.47,Accepted
802,49042513169,F,3,9650.4,18130.69,Incomplete higher education,Living with parents,Laborer,2022-12-14,2024-09-04,4,6.52,Rejected
803,72082657106,M,3,3294.74,5973.39,Incomplete higher education,Rented apartment,Laborer,2022-12-14,2024-06-06,10,3.8,Accepted
804,82050916674,M,4,2824.61,11206.21,Secondary,Living with parents,Laborer,2022-12-14,2024-05-07,0,4.96,Accepted
805,55010218323,M,3,9062.16,17836.26,Incomplete higher education,Owned house,Laborer,2022-12-14,2024-03-08,14,4.48,Accepted
806,98080128551,F,0,10413.72,8698.45,Higher education,Rented apartment,Self-employed,2022-12-21,2024-07-13,15,4.94,Accepted
807,70060358225,M,3,7824.56,26083.35,Secondary,Rented apartment,Laborer,2022-12-21,2023-11-16,6,3.34,Accepted
808,78072047216,F,0,4180.85,19135.9,Incomplete higher education,Owned house,Self-employed,2022-12-21,2023-12-16,12,4.91,Accepted
809,78020537581,F,3,4716.97,11864.03,Secondary,Living with parents,Manager,2022-12-21,2024-01-15,1,5.11,Accepted
810,00300515077,F,4,2948.83,13187.36,Incomplete higher education,Rented apartment,Manager,2022-12-21,2023-09-17,0,8.07,Rejected
811,55031413955,M,2,4487.44,10858.54,Higher education,Living with parents,Manager,2022-12-21,2024-06-13,14,4.24,Accepted
812,81012653730,M,3,14494.13,22175.88,Incomplete higher education,Owned house,Manager,2022-12-21,2024-10-11,1,3.7,Accepted
813,62121631200,F,1,7985.0,20065.53,Higher education,Owned house,Manager,2022-12-21,2024-01-15,11,4.54,Accepted
814,55071054089,M,1,3966.53,22248.29,Higher education,Living with parents,Self-employed,2022-12-21,2023-08-18,8,3.94,Accepted
815,53062707551,M,4,14312.93,3632.5,Higher education,Living with parents,Manager,2022-12-21,2023-09-17,0,2.73,Accepted
816,73121557098,F,1,4845.1,19997.25,Secondary,Owned house,Self-employed,2022-12-21,2024-08-12,9,5.87,Accepted
817,03231529813,M,4,13069.16,24877.37,Higher education,Rented apartment,Laborer,2022-12-28,2023-11-23,0,4.28,Accepted
818,66090353368,F,1,3274.46,4836.42,Secondary,Living with parents,Laborer,2022-12-28,2023-07-26,5,4.48,Accepted
819,91072147403,M,4,13348.16,2503.77,Incomplete higher education,Rented apartment,Self-employed,2022-12-28,2023-06-26,15,5.28,Accepted
820,52021290757,F,0,7027.32,14707.46,Incomplete higher education,Rented apartment,Manager,2022-12-28,2024-01-22,14,5.78,Accepted
821,94112976123,F,1,12411.81,25737.48,Higher education,Owned house,Laborer,2022-12-28,2024-11-17,11,4.88,Accepted
822,55010441008,M,3,9407.71,24616.66,Secondary,Owned house,Laborer,2022-12-28,2024-03-22,8,4.86,Accepted
823,81012653730,F,4,5487.18,10017.92,Incomplete higher education,Rented apartment,Laborer,2022-12-28,2024-06-20,7,6.53,Rejected
824,86021864391,M,3,10705.39,23603.88,Higher education,Owned house,Self-employed,2022-12-28,2024-12-17,3,3.83,Accepted
825,62061949013,M,1,10725.51,28282.86,Higher education,Living with parents,Laborer,2022-12-28,2024-10-18,6,3.26,Accepted
826,56101750002,M,3,3289.94,12913.89,Higher education,Living with parents,Manager,2022-12-28,2023-09-24,8,3.07,Accepted
827,86082859764,F,1,12068.01,23833.09,Secondary,Owned house,Manager,2022-12-28,2024-02-21,13,4.96,Accepted
828,54082230607,M,0,5699.32,6604.16,Secondary,Owned house,Manager,2022-12-28,2024-07-20,7,2.74,Accepted
829,53101123313,F,1,3271.31,28675.09,Secondary,Owned house,Laborer,2022-12-28,2024-08-19,1,6.71,Rejected
830,02250151529,M,2,6707.48,20147.4,Secondary,Rented apartment,Self-employed,2023-01-04,2024-08-26,0,6.12,Rejected
831,00300710157,M,3,3712.35,16656.48,Incomplete higher education,Living with parents,Self-employed,2023-01-04,2024-07-27,0,6.66,Rejected
832,85091576284,M,0,3713.46,10245.63,Higher education,Rented apartment,Manager,2023-01-04,2024-10-25,15,2.83,Accepted
833,00322719561,F,2,10738.74,1138.91,Incomplete higher education,Rented apartment,Manager,2023-01-04,2023-07-03,0,6.08,Rejected
834,95052253514,M,4,9365.33,12007.9,Higher education,Owned house,Manager,2023-01-04,2023-12-30,0,4.12,Accepted
835,04242129806,M,3,9305.64,1374.08,Higher education,Rented apartment,Self-employed,2023-01-04,2024-02-28,0,3.88,Accepted
836,62050795086,M,2,12682.94,20044.43,Higher education,Rented apartment,Laborer,2023-01-04,2023-10-31,12,3.13,Accepted
837,99030385221,F,0,8060.14,28075.83,Secondary,Owned house,Laborer,2023-01-04,2023-12-30,0,5.42,Accepted
838,55010218323,F,0,10402.39,23765.92,Higher education,Owned house,Manager,2023-01-04,2024-02-28,7,4.15,Accepted
839,65101021967,F,2,2755.22,17420.74,Incomplete higher education,Owned house,Manager,2023-01-04,2023-11-30,8,5.41,Accepted
840,98080128551,F,1,2217.76,9939.47,Secondary,Rented apartment,Laborer,2023-01-11,2024-01-06,0,7.26,Rejected
841,00300515077,M,1,3581.28,18179.94,Secondary,Living with parents,Laborer,2023-01-11,2024-08-03,0,4.82,Accepted
842,55010441008,M,2,12233.87,27157.72,Incomplete higher education,Owned house,Manager,2023-01-11,2024-12-31,14,5.17,Accepted
843,49042513169,F,1,6936.58,16151.74,Higher education,Rented apartment,Manager,2023-01-11,2023-10-08,7,4.95,Accepted
844,86021864391,M,1,7686.68,3963.84,Secondary,Rented apartment,Manager,2023-01-11,2024-02-05,9,3.12,Accepted
845,85062042011,M,3,9352.4,2929.04,Incomplete higher education,Rented apartment,Manager,2023-01-11,2024-12-31,1,3.57,Accepted
846,64120916979,F,2,2951.71,20786.46,Incomplete higher education,Living with parents,Self-employed,2023-01-11,2024-01-06,8,6.15,Rejected
847,84060591192,M,1,11498.27,11294.68,Higher education,Rented apartment,Self-employed,2023-01-11,2024-05-05,10,3.5,Accepted
848,80021334084,F,2,7249.94,2320.45,Secondary,Owned house,Manager,2023-01-11,2024-11-01,2,6.66,Rejected
849,99030385221,F,4,4427.6,27704.5,Higher education,Living with parents,Manager,2023-01-11,2023-07-10,1,5.56,Accepted
850,62012207192,M,1,2900.9,21658.1,Secondary,Rented apartment,Manager,2023-01-11,2024-12-01,4,4.91,Accepted
851,06222716742,M,3,7396.15,11574.11,Higher education,Rented apartment,Manager,2023-01-18,2024-08-10,0,4.43,Accepted
852,97082451067,F,2,9146.13,20050.47,Incomplete higher education,Owned house,Laborer,2023-01-18,2024-04-12,0,7.43,Rejected
853,81012653730,F,0,4863.31,21779.72,Secondary,Owned house,Self-employed,2023-01-18,2024-02-12,11,4.98,Accepted
854,68041437034,M,2,2871.76,17471.0,Incomplete higher education,Living with parents,Manager,2023-01-18,2024-07-11,0,4.83,Accepted
855,98022049148,F,3,7508.04,19094.57,Higher education,Living with parents,Laborer,2023-01-18,2023-12-14,4,4.42,Accepted
856,52021541140,F,2,2703.62,14144.02,Incomplete higher education,Living with parents,Manager,2023-01-18,2023-12-14,9,6.54,Rejected
857,57071759664,F,4,3992.17,12045.8,Incomplete higher education,Rented apartment,Manager,2023-01-18,2023-12-14,5,6.51,Rejected
858,85091576284,M,3,13100.52,21551.07,Higher education,Living with parents,Manager,2023-01-25,2024-04-19,11,3.9,Accepted
859,06231712601,M,2,14229.96,23644.85,Incomplete higher education,Living with parents,Manager,2023-01-25,2023-07-24,0,5.71,Accepted
860,80092588225,F,4,12060.11,25184.78,Incomplete higher education,Living with parents,Manager,2023-01-25,2024-10-16,3,5.39,Accepted
861,81090930862,M,3,5657.45,14050.85,Secondary,Living with parents,Manager,2023-01-25,2024-11-15,9,3.76,Accepted
862,71111822291,F,2,8019.26,29621.12,Incomplete higher education,Living with parents,Self-employed,2023-01-25,2023-07-24,12,6.07,Rejected
863,68041437034,M,2,9647.25,1166.66,Higher education,Rented apartment,Laborer,2023-01-25,2023-09-22,11,2.38,Accepted
864,06310604407,F,1,4125.25,1515.12,Incomplete higher education,Living with parents,Laborer,2023-01-25,2025-01-14,0,6.04,Rejected
865,80021334084,F,4,8111.23,18272.93,Secondary,Rented apartment,Manager,2023-01-25,2024-01-20,6,5.62,Accepted
866,99030385221,M,2,14939.6,6000.64,Higher education,Rented apartment,Manager,2023-01-25,2023-10-22,0,2.55,Accepted
867,06272456209,F,3,8012.43,5300.67,Incomplete higher education,Rented apartment,Manager,2023-01-25,2024-07-18,0,7.21,Rejected
868,62121631200,F,1,10218.97,13943.24,Higher education,Owned house,Self-employed,2023-01-25,2024-12-15,5,4.44,Accepted
869,52021541140,M,2,10570.83,14901.37,Incomplete higher education,Owned house,Laborer,2023-01-25,2024-05-19,13,5.05,Accepted
870,71111368206,M,4,10308.13,19400.99,Secondary,Rented apartment,Manager,2023-01-25,2023-08-23,0,3.32,Accepted
871,52021290757,M,3,14257.29,5600.55,Secondary,Living with parents,Manager,2023-02-01,2023-12-28,2,4.37,Accepted
