Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
1438,77040305122,M,1,2082.63,21685.64,Incomplete higher education,Rented apartment,Self-employed,2024-03-19,2025-01-13,7,4.8,Accepted
1439,89042696033,M,0,10232.78,24785.15,Higher education,Rented apartment,Manager,2024-03-19,2025-10-10,1,3.49,Accepted
1440,70070850929,M,4,12146.66,20094.52,Incomplete higher education,Owned house,Laborer,2024-03-26,2026-02-14,0,4.37,Accepted
1441,65110365888,M,0,6680.56,24598.79,Incomplete higher education,Owned house,Laborer,2024-03-26,2025-06-19,0,4.3,Accepted
1442,86101514125,M,3,11786.19,10293.35,Higher education,Rented apartment,Manager,2024-03-26,2025-02-19,0,2.47,Accepted
1443,01230101756,M,2,12315.86,28388.99,Secondary,Living with parents,Laborer,2024-03-26,2025-04-20,0,5.89,Accepted
1444,03260473046,M,4,8126.55,21356.75,Secondary,Living with parents,Self-employed,2024-03-26,2025-07-19,0,6.59,Rejected
1445,79031550799,F,2,5872.98,20418.1,Secondary,Rented apartment,Manager,2024-03-26,2024-12-21,4,6.62,Rejected
1446,05303184672,F,3,2056.55,15396.78,Incomplete higher education,Owned house,Self-employed,2024-03-26,2025-02-19,0,7.29,Rejected
1447,58122542971,M,4,4752.02,12923.79,Higher education,Owned house,Manager,2024-03-26,2026-02-14,4,3.77,Accepted
1448,51031167016,F,2,3847.8,10009.56,Incomplete higher education,Living with parents,Laborer,2024-03-26,2024-11-21,1,7.1,Rejected
1449,01312587885,F,3,9438.06,18654.87,Secondary,Owned house,Laborer,2024-03-26,2025-02-19,0,7.47,Rejected
1450,89042696033,M,1,14930.66,13608.52,Secondary,Living with parents,Laborer,2024-03-26,2024-12-21,0,4.11,Accepted
1451,02281190300,F,2,12401.9,9816.32,Incomplete higher education,Owned house,Manager,2024-04-02,2025-02-26,0,6.75,Rejected
1452,70031638983,M,1,4002.82,17736.26,Secondary,Owned house,Self-employed,2024-04-02,2024-11-28,0,4.47,Accepted
1453,56111131979,F,3,9970.31,21706.84,Secondary,Rented apartment,Self-employed,2024-04-02,2024-11-28,7,5.99,Accepted
1454,82111204223,M,1,8025.97,24824.31,Secondary,Owned house,Laborer,2024-04-02,2026-02-21,1,3.51,Accepted
1455,98082920521,M,0,2838.55,5648.77,Higher education,Owned house,Manager,2024-04-02,2025-03-28,0,4.09,Accepted
1456,99070503534,F,0,3309.53,8783.19,Higher education,Rented apartment,Laborer,2024-04-02,2025-01-27,0,5.85,Accepted
1457,65110365888,F,0,7690.15,27318.14,Secondary,Owned house,Self-employed,2024-04-02,2024-12-28,7,4.93,Accepted
1458,86101514125,M,0,7352.33,25747.07,Secondary,Living with parents,Self-employed,2024-04-02,2024-09-29,3,3.65,Accepted
1459,60061246707,M,0,8713.27,21268.25,Incomplete higher education,Rented apartment,Manager,2024-04-02,2026-01-22,6,4.35,Accepted
1460,58122002814,F,0,6690.41,24486.67,Incomplete higher education,Rented apartment,Laborer,2024-04-02,2025-05-27,5,5.06,Accepted
1461,77101059704,F,4,4594.77,3142.6,Higher education,Living with parents,Manager,2024-04-02,2025-11-23,0,5.45,Accepted
1462,88032341309,F,1,7177.07,12544.64,Incomplete higher education,Owned house,Self-employed,2024-04-02,2025-10-24,7,6.48,Rejected
1463,85061190838,M,1,12503.37,26849.36,Secondary,Owned house,Manager,2024-04-09,2024-10-06,0,2.85,Accepted
1464,82111204223,M,3,9998.71,10642.67,Higher education,Owned house,Self-employed,2024-04-09,2024-10-06,2,3.87,Accepted
1465,72061926062,M,3,10735.81,13650.96,Incomplete higher education,Living with parents,Laborer,2024-04-09,2025-09-01,5,4.74,Accepted
1466,84042384911,M,1,13804.63,21803.11,Secondary,Living with parents,Laborer,2024-04-09,2024-12-05,3,2.8,Accepted
1467,62101403936,F,0,5153.43,24086.27,Secondary,Rented apartment,Self-employed,2024-04-09,2025-03-05,4,5.39,Accepted
1468,51031311324,M,1,14146.56,22330.88,Secondary,Rented apartment,Laborer,2024-04-09,2024-12-05,3,4.19,Accepted
1469,60061246707,M,3,11131.76,27093.27,Secondary,Owned house,Laborer,2024-04-09,2025-06-03,6,3.97,Accepted
1470,91040973877,M,4,8898.72,24941.98,Higher education,Living with parents,Self-employed,2024-04-09,2025-09-01,2,4.13,Accepted
1471,72062818713,F,1,5522.8,17552.63,Secondary,Rented apartment,Self-employed,2024-04-09,2025-11-30,7,4.46,Accepted
1472,70081744997,F,0,6320.84,26354.29,Incomplete higher education,Rented apartment,Laborer,2024-04-09,2025-12-30,3,5.55,Accepted
1473,66082425995,F,3,11654.92,16576.04,Incomplete higher education,Owned house,Self-employed,2024-04-09,2025-07-03,2,5.14,Accepted
1474,88032341309,M,2,3200.44,17769.66,Incomplete higher education,Rented apartment,Manager,2024-04-09,2025-10-31,1,4.45,Accepted
1475,02281190300,M,1,11579.45,24885.52,Incomplete higher education,Rented apartment,Laborer,2024-04-16,2026-02-05,0,5.42,Accepted
1476,97122667659,M,2,6587.48,8264.48,Secondary,Owned house,Laborer,2024-04-16,2024-10-13,0,4.65,Accepted
1477,49051037293,M,4,12404.07,17732.25,Higher education,Rented apartment,Manager,2024-04-16,2025-05-11,1,3.36,Accepted
1478,62101403936,M,0,4637.47,5225.42,Secondary,Rented apartment,Self-employed,2024-04-16,2025-04-11,7,3.91,Accepted
1479,65110365888,M,0,3016.65,16254.46,Incomplete higher education,Owned house,Self-employed,2024-04-16,2025-03-12,3,4.44,Accepted
1480,03260473046,F,4,11109.65,8436.78,Secondary,Living with parents,Manager,2024-04-16,2025-08-09,0,7.39,Rejected
1481,51031311324,M,1,11827.15,27013.85,Incomplete higher education,Living with parents,Manager,2024-04-16,2024-10-13,7,3.22,Accepted
1482,56111621589,F,1,12156.43,12256.14,Incomplete higher education,Owned house,Laborer,2024-04-16,2025-10-08,0,5.37,Accepted
1483,90022651923,F,1,11929.29,17374.25,Secondary,Owned house,Laborer,2024-04-16,2025-03-12,0,6.52,Rejected
1484,51031167016,M,1,6358.91,22418.4,Secondary,Living with parents,Laborer,2024-04-16,2025-12-07,6,4.86,Accepted
1485,71012885096,F,1,14489.86,8683.83,Higher education,Owned house,Laborer,2024-04-16,2025-12-07,1,4.43,Accepted
1486,02281190300,F,1,11574.78,2678.17,Incomplete higher education,Rented apartment,Manager,2024-04-23,2025-06-17,0,6.7,Rejected
1487,85061190838,F,0,9895.8,12576.34,Secondary,Rented apartment,Laborer,2024-04-23,2026-04-13,0,4.89,Accepted
1488,67102756094,F,0,9427.77,11127.65,Higher education,Rented apartment,Manager,2024-04-23,2026-02-12,5,3.42,Accepted
1489,92021262474,F,2,14990.27,2155.91,Secondary,Rented apartment,Manager,2024-04-23,2025-02-17,0,6.13,Rejected
1490,84042384911,F,0,13712.71,12673.2,Incomplete higher education,Owned house,Laborer,2024-04-23,2025-01-18,0,5.84,Accepted
1491,62101403936,F,1,7632.12,11072.23,Secondary,Rented apartment,Manager,2024-04-23,2026-01-13,3,5.53,Accepted
1492,96032273201,F,3,6101.39,3175.97,Higher education,Owned house,Manager,2024-04-23,2025-06-17,0,4.92,Accepted
1493,58070486357,F,4,11373.47,18210.39,Higher education,Rented apartment,Self-employed,2024-04-23,2025-04-18,1,4.09,Accepted
1494,70081744997,F,2,14160.18,9370.18,Higher education,Living with parents,Manager,2024-04-23,2026-04-13,6,3.95,Accepted
1495,76040656560,F,1,7778.94,17611.14,Incomplete higher education,Rented apartment,Laborer,2024-04-30,2025-05-25,7,6.53,Rejected
1496,85061190838,M,2,11308.38,1360.65,Secondary,Living with parents,Laborer,2024-04-30,2026-02-19,4,3.3,Accepted
1497,83041878777,F,0,9637.37,23346.98,Incomplete higher education,Owned house,Self-employed,2024-04-30,2025-07-24,6,4.76,Accepted
1498,82111204223,F,3,5685.29,19135.49,Secondary,Owned house,Self-employed,2024-04-30,2025-03-26,6,7.0,Rejected
1499,53050435057,F,0,4867.73,22449.27,Secondary,Living with parents,Manager,2024-04-30,2024-12-26,4,5.16,Accepted
1500,49051037293,F,4,5819.53,13573.02,Incomplete higher education,Living with parents,Laborer,2024-04-30,2025-04-25,3,6.83,Rejected
1501,99042334666,M,4,13471.15,12051.6,Secondary,Owned house,Self-employed,2024-04-30,2025-09-22,0,4.96,Accepted
1502,01311928834,F,3,7242.77,3177.25,Secondary,Owned house,Manager,2024-04-30,2025-06-24,0,7.93,Rejected
1503,06271677108,F,0,12764.69,19194.34,Secondary,Rented apartment,Laborer,2024-04-30,2026-02-19,0,5.64,Accepted
1504,66082425995,F,0,12484.11,9115.99,Higher education,Rented apartment,Manager,2024-04-30,2025-09-22,0,3.05,Accepted
1505,92091956796,M,0,5207.8,23473.72,Secondary,Owned house,Self-employed,2024-04-30,2024-10-27,6,4.44,Accepted
1506,53022168473,M,4,12294.24,6881.87,Higher education,Owned house,Manager,2024-05-07,2026-03-28,4,2.32,Accepted
1507,56051168514,F,1,7721.79,8606.3,Incomplete higher education,Owned house,Laborer,2024-05-07,2025-07-01,5,5.41,Accepted
1508,60010878563,M,4,2495.46,3972.75,Secondary,Rented apartment,Manager,2024-05-07,2025-07-01,5,3.99,Accepted
1509,91030269598,F,1,14950.61,3501.7,Higher education,Living with parents,Laborer,2024-05-07,2026-03-28,0,4.15,Accepted
1510,81101448297,M,0,12876.5,12437.74,Incomplete higher education,Living with parents,Self-employed,2024-05-07,2026-02-26,0,2.78,Accepted
1511,65110365888,F,0,10360.33,26220.75,Higher education,Rented apartment,Manager,2024-05-07,2026-04-27,5,3.49,Accepted
1512,85032189621,F,1,2225.06,16839.36,Higher education,Living with parents,Laborer,2024-05-07,2025-03-03,0,3.89,Accepted
1513,72052331932,M,1,10036.83,25389.31,Incomplete higher education,Owned house,Manager,2024-05-07,2025-05-02,4,3.18,Accepted
1514,03320893255,F,3,2142.96,21845.23,Higher education,Rented apartment,Manager,2024-05-07,2025-05-02,0,5.13,Accepted
1515,66082425995,M,2,13314.93,19155.78,Incomplete higher education,Rented apartment,Laborer,2024-05-07,2025-04-02,1,3.83,Accepted
1516,88032341309,M,1,14200.25,28360.1,Secondary,Rented apartment,Manager,2024-05-07,2025-05-02,3,3.24,Accepted
1517,87092733324,F,3,6163.97,19449.59,Higher education,Owned house,Manager,2024-05-07,2025-06-01,0,5.66,Accepted
1518,77040305122,M,3,7842.93,9361.05,Secondary,Owned house,Manager,2024-05-07,2025-04-02,2,4.28,Accepted
1519,96031852314,M,0,10855.86,8941.66,Incomplete higher education,Rented apartment,Self-employed,2024-05-07,2025-04-02,0,3.75,Accepted
1520,95103138648,M,2,12261.17,25990.32,Incomplete higher education,Owned house,Laborer,2024-05-14,2026-01-04,0,5.31,Accepted
1521,67102756094,F,0,6643.46,4583.05,Incomplete higher education,Living with parents,Laborer,2024-05-14,2026-05-04,4,4.89,Accepted
1522,53071728743,F,0,7729.2,1671.27,Incomplete higher education,Living with parents,Laborer,2024-05-14,2025-10-06,5,6.26,Rejected
1523,98082920521,F,2,6910.51,20661.24,Secondary,Living with parents,Laborer,2024-05-14,2025-07-08,0,6.89,Rejected
1524,70070850929,M,1,12641.41,4668.83,Incomplete higher education,Living with parents,Self-employed,2024-05-14,2024-11-10,5,3.53,Accepted
1525,85032189621,M,1,6177.39,22642.09,Incomplete higher education,Living with parents,Self-employed,2024-05-14,2025-01-09,2,4.09,Accepted
1526,72052331932,M,2,3733.79,8650.32,Incomplete higher education,Rented apartment,Self-employed,2024-05-14,2025-05-09,6,4.0,Accepted
1527,91040973877,F,2,3039.39,20758.47,Incomplete higher education,Rented apartment,Self-employed,2024-05-14,2026-02-03,0,7.67,Rejected
1528,58020426094,F,1,12558.29,3589.32,Secondary,Living with parents,Laborer,2024-05-21,2026-03-12,6,5.55,Accepted
1529,84060673703,F,0,2080.63,22560.64,Higher education,Owned house,Self-employed,2024-05-21,2025-05-16,0,4.3,Accepted
1530,98052890107,M,3,14523.02,29932.41,Higher education,Living with parents,Laborer,2024-05-21,2026-05-11,0,3.46,Accepted
1531,65122618829,M,2,10433.99,27600.47,Secondary,Living with parents,Self-employed,2024-05-21,2025-03-17,2,3.68,Accepted
1532,77101059704,M,2,12410.56,5504.58,Higher education,Rented apartment,Laborer,2024-05-21,2025-07-15,7,1.94,Accepted
1533,66082425995,M,1,5298.41,14703.94,Secondary,Living with parents,Self-employed,2024-05-21,2025-06-15,0,3.36,Accepted
1534,91040549896,F,2,7391.81,7954.16,Incomplete higher education,Rented apartment,Laborer,2024-05-21,2025-03-17,0,6.62,Rejected
1535,92050170712,F,2,6460.7,25683.94,Incomplete higher education,Rented apartment,Laborer,2024-05-28,2025-11-19,7,5.58,Accepted
1536,97122667659,F,1,7929.08,23787.75,Higher education,Rented apartment,Manager,2024-05-28,2026-01-18,0,5.03,Accepted
1537,66120934357,F,0,8862.53,14525.66,Secondary,Owned house,Self-employed,2024-05-28,2025-04-23,6,5.08,Accepted
1538,98052233694,F,2,12903.19,12592.52,Secondary,Living with parents,Manager,2024-05-28,2025-08-21,0,5.64,Accepted
1539,49051037293,M,4,2079.14,6241.25,Incomplete higher education,Owned house,Laborer,2024-05-28,2024-12-24,6,4.96,Accepted
1540,96032273201,M,1,5281.84,28138.05,Secondary,Owned house,Self-employed,2024-05-28,2025-10-20,3,5.1,Accepted
1541,99120512716,M,0,12237.68,7031.65,Incomplete higher education,Living with parents,Laborer,2024-05-28,2025-07-22,0,5.45,Accepted
1542,90022651923,F,4,11873.93,23807.92,Higher education,Owned house,Self-employed,2024-05-28,2025-11-19,4,5.02,Accepted
1543,88053050299,M,3,5294.36,22721.54,Incomplete higher education,Living with parents,Self-employed,2024-06-04,2026-02-24,2,4.24,Accepted
1544,50102106818,F,2,10602.37,17059.88,Higher education,Rented apartment,Manager,2024-06-04,2026-03-26,5,3.64,Accepted
1545,92021262474,F,4,4761.66,5916.85,Incomplete higher education,Living with parents,Manager,2024-06-04,2025-05-30,0,6.81,Rejected
1546,53071728743,F,4,7346.08,14014.26,Secondary,Owned house,Laborer,2024-06-04,2024-12-01,4,6.35,Rejected
1547,70070850929,M,1,14823.58,28283.97,Secondary,Rented apartment,Laborer,2024-06-04,2025-10-27,1,2.59,Accepted
1548,86101514125,M,1,14222.78,23789.46,Secondary,Living with parents,Manager,2024-06-04,2025-09-27,1,4.68,Accepted
1549,85022542523,F,3,4321.5,10736.1,Higher education,Living with parents,Manager,2024-06-04,2025-09-27,5,5.46,Accepted
1550,67082424923,M,3,8703.63,20864.52,Secondary,Owned house,Laborer,2024-06-04,2026-03-26,6,3.43,Accepted
1551,73022480241,M,3,12045.25,7681.67,Incomplete higher education,Living with parents,Self-employed,2024-06-04,2026-02-24,7,3.22,Accepted
1552,91040549896,F,3,2386.84,22493.04,Secondary,Rented apartment,Self-employed,2024-06-04,2025-07-29,0,7.23,Rejected
1553,65070882017,F,2,2294.82,2848.48,Secondary,Rented apartment,Manager,2024-06-11,2025-11-03,0,5.34,Accepted
1554,92050170712,M,0,6761.14,10618.41,Higher education,Living with parents,Self-employed,2024-06-11,2025-02-06,5,2.9,Accepted
1555,67102756094,M,4,9090.82,15476.17,Secondary,Rented apartment,Manager,2024-06-11,2026-03-03,1,4.47,Accepted
1556,53050435057,M,2,10447.35,24187.05,Incomplete higher education,Owned house,Laborer,2024-06-11,2025-12-03,7,5.06,Accepted
1557,98052233694,M,3,5949.93,29295.4,Incomplete higher education,Owned house,Self-employed,2024-06-11,2024-12-08,0,5.68,Accepted
1558,61051193413,M,2,13963.75,7849.93,Higher education,Owned house,Manager,2024-06-11,2025-02-06,3,2.37,Accepted
1559,93060411492,M,4,12725.85,11826.14,Incomplete higher education,Rented apartment,Laborer,2024-06-11,2025-05-07,3,4.93,Accepted
1560,62101403936,M,0,7597.03,12860.98,Secondary,Rented apartment,Self-employed,2024-06-11,2026-04-02,2,3.4,Accepted
1561,70070850929,F,4,10370.58,24331.27,Secondary,Living with parents,Self-employed,2024-06-11,2025-09-04,3,5.03,Accepted
1562,85032189621,M,2,7433.61,24004.8,Secondary,Living with parents,Manager,2024-06-11,2026-05-02,2,3.81,Accepted
1563,96032273201,M,1,6169.22,3558.96,Secondary,Owned house,Laborer,2024-06-11,2025-06-06,0,4.33,Accepted
1564,01230101756,M,1,10491.42,14362.65,Higher education,Living with parents,Laborer,2024-06-11,2025-06-06,0,4.28,Accepted
1565,66082425995,M,1,13879.45,13086.73,Incomplete higher education,Rented apartment,Laborer,2024-06-11,2026-01-02,4,4.56,Accepted
1566,87092733324,F,4,6717.15,2536.57,Secondary,Living with parents,Self-employed,2024-06-11,2026-06-01,7,5.72,Accepted
1567,76040656560,F,0,10032.5,24406.48,Secondary,Living with parents,Self-employed,2024-06-18,2025-07-13,0,3.99,Accepted
1568,91030269598,M,2,10814.29,13723.78,Higher education,Owned house,Laborer,2024-06-18,2025-08-12,5,3.62,Accepted
1569,61051193413,M,3,5239.69,11947.48,Incomplete higher education,Living with parents,Self-employed,2024-06-18,2026-03-10,5,3.87,Accepted
1570,59040538996,M,0,7094.65,25091.41,Incomplete higher education,Owned house,Laborer,2024-06-18,2026-02-08,6,4.23,Accepted
1571,76070520623,F,0,7377.48,20617.01,Incomplete higher education,Owned house,Self-employed,2024-06-18,2025-04-14,5,5.97,Accepted
1572,91040973877,F,1,2799.34,5928.69,Secondary,Living with parents,Laborer,2024-06-18,2026-01-09,6,6.8,Rejected
1573,88032341309,F,3,4571.88,3043.46,Incomplete higher education,Rented apartment,Laborer,2024-06-18,2025-04-14,7,5.39,Accepted
1574,73022480241,F,2,9276.87,12388.52,Higher education,Owned house,Self-employed,2024-06-18,2025-07-13,5,4.64,Accepted
1575,83041878777,F,2,11627.62,10605.47,Higher education,Owned house,Manager,2024-06-25,2025-12-17,7,3.47,Accepted
1576,60010878563,M,2,12462.25,13778.65,Incomplete higher education,Living with parents,Laborer,2024-06-25,2025-06-20,3,3.75,Accepted
1577,93060411492,M,2,11726.4,1541.45,Higher education,Rented apartment,Laborer,2024-06-25,2025-10-18,2,2.44,Accepted
1578,99042334666,F,0,3387.28,20758.74,Higher education,Owned house,Self-employed,2024-06-25,2026-02-15,0,5.46,Accepted
1579,99070503534,F,1,10171.27,22983.04,Incomplete higher education,Living with parents,Manager,2024-06-25,2025-03-22,0,6.48,Rejected
1580,76070520623,M,0,6616.77,12633.29,Incomplete higher education,Rented apartment,Self-employed,2024-06-25,2025-07-20,0,4.21,Accepted
1581,51031311324,M,4,3441.14,29580.51,Higher education,Owned house,Laborer,2024-06-25,2025-06-20,4,4.19,Accepted
1582,99120834581,F,0,3332.42,29050.75,Secondary,Rented apartment,Self-employed,2024-06-25,2025-10-18,0,6.63,Rejected
1583,58122542971,F,3,13098.67,14462.33,Incomplete higher education,Living with parents,Laborer,2024-06-25,2025-04-21,1,5.1,Accepted
1584,66082425995,F,1,13588.58,15490.82,Higher education,Living with parents,Laborer,2024-06-25,2025-06-20,0,4.4,Accepted
1585,73060555366,F,4,12783.91,23135.45,Higher education,Owned house,Manager,2024-07-02,2025-02-27,3,3.5,Accepted
1586,93060411492,M,0,11532.97,25388.18,Incomplete higher education,Living with parents,Self-employed,2024-07-02,2025-03-29,7,5.07,Accepted
1587,93011532777,F,4,6849.8,22308.71,Secondary,Living with parents,Manager,2024-07-02,2025-09-25,2,6.17,Rejected
1588,72100136874,F,3,2884.89,22097.1,Higher education,Owned house,Self-employed,2024-07-02,2026-02-22,0,3.86,Accepted
1589,65110365888,M,1,10833.23,18060.22,Incomplete higher education,Rented apartment,Self-employed,2024-07-02,2026-03-24,5,2.78,Accepted
1590,85032189621,F,1,12371.28,10201.69,Incomplete higher education,Living with parents,Laborer,2024-07-02,2025-11-24,2,5.74,Accepted
1591,58072450512,F,1,2872.31,29470.17,Secondary,Living with parents,Manager,2024-07-02,2025-06-27,4,5.02,Accepted
1592,92091956796,M,3,2172.08,24689.36,Secondary,Rented apartment,Self-employed,2024-07-02,2025-05-28,1,4.92,Accepted
1593,59102659263,M,3,12731.62,16726.97,Secondary,Owned house,Self-employed,2024-07-02,2025-04-28,2,4.75,Accepted
1594,83041878777,F,2,3969.14,17711.9,Secondary,Owned house,Laborer,2024-07-09,2026-03-01,2,6.21,Rejected
1595,59040538996,F,2,2702.06,27304.27,Incomplete higher education,Owned house,Manager,2024-07-09,2025-11-01,7,5.39,Accepted
1596,64020831292,M,1,12810.66,4436.85,Higher education,Owned house,Manager,2024-07-09,2025-02-04,6,1.76,Accepted
1597,70070850929,F,2,10619.15,22925.18,Higher education,Living with parents,Laborer,2024-07-09,2025-06-04,0,3.22,Accepted
1598,98052890107,M,0,5371.49,4969.06,Incomplete higher education,Owned house,Self-employed,2024-07-09,2025-05-05,0,5.4,Accepted
1599,99120512716,M,2,7040.89,21703.91,Higher education,Owned house,Self-employed,2024-07-09,2025-06-04,0,3.86,Accepted
1600,61091519319,F,2,3673.94,6795.97,Secondary,Living with parents,Self-employed,2024-07-09,2026-03-01,2,5.8,Accepted
1601,92091956796,M,1,14631.03,1023.51,Secondary,Owned house,Manager,2024-07-09,2025-07-04,2,4.22,Accepted
1602,76122751168,F,2,10029.18,10483.19,Incomplete higher education,Owned house,Manager,2024-07-09,2025-06-04,0,5.18,Accepted
1603,56111131979,F,2,2097.27,25279.01,Secondary,Living with parents,Laborer,2024-07-16,2025-08-10,5,7.03,Rejected
1604,72061926062,M,0,7193.06,14447.87,Higher education,Owned house,Self-employed,2024-07-16,2026-01-07,7,2.91,Accepted
1605,81110250227,F,4,5211.18,4364.8,Incomplete higher education,Rented apartment,Self-employed,2024-07-16,2026-01-07,4,5.76,Accepted
1606,98082920521,M,0,5992.51,12537.75,Incomplete higher education,Owned house,Laborer,2024-07-16,2025-05-12,0,4.57,Accepted
1607,81101448297,F,4,8820.46,1044.33,Higher education,Rented apartment,Manager,2024-07-16,2026-02-06,0,4.38,Accepted
1608,85032189621,M,0,3118.71,9584.08,Secondary,Owned house,Manager,2024-07-16,2025-10-09,5,3.05,Accepted
1609,96032273201,F,4,9705.82,5976.74,Secondary,Owned house,Manager,2024-07-16,2025-04-12,5,6.04,Rejected
1610,51031311324,M,4,2468.27,16246.07,Higher education,Living with parents,Laborer,2024-07-16,2025-10-09,6,2.86,Accepted
1611,58122002814,M,1,4426.1,23294.19,Higher education,Rented apartment,Manager,2024-07-16,2025-08-10,2,2.08,Accepted
1612,56111621589,F,3,4416.05,21805.39,Incomplete higher education,Owned house,Self-employed,2024-07-16,2025-04-12,5,5.5,Accepted
1613,60030863756,M,1,10265.12,28333.56,Incomplete higher education,Rented apartment,Self-employed,2024-07-16,2025-09-09,1,3.99,Accepted
1614,02213031967,M,1,12652.71,20041.61,Secondary,Living with parents,Manager,2024-07-16,2025-09-09,0,4.88,Accepted
1615,56051168514,M,2,12685.64,23688.48,Secondary,Owned house,Manager,2024-07-23,2026-04-14,7,3.25,Accepted
1616,02281190300,M,0,5921.35,20839.67,Incomplete higher education,Rented apartment,Self-employed,2024-07-23,2026-02-13,0,5.5,Accepted
1617,97040317055,F,4,10815.04,17037.44,Incomplete higher education,Owned house,Manager,2024-07-23,2025-05-19,1,7.29,Rejected
1618,50102106818,F,4,5716.74,11196.02,Higher education,Owned house,Manager,2024-07-23,2025-06-18,6,4.74,Accepted
1619,59061235399,M,2,4552.74,19351.22,Higher education,Living with parents,Self-employed,2024-07-23,2025-08-17,3,3.25,Accepted
1620,73060555366,M,3,4363.13,10182.95,Incomplete higher education,Owned house,Laborer,2024-07-23,2026-05-14,6,5.01,Accepted
1621,92021262474,M,1,9969.68,9955.93,Incomplete higher education,Owned house,Manager,2024-07-23,2025-11-15,5,5.4,Accepted
1622,03320893255,F,0,14659.09,21143.84,Incomplete higher education,Owned house,Self-employed,2024-07-23,2025-11-15,0,5.79,Accepted
1623,72062818713,F,3,7753.6,12747.99,Secondary,Owned house,Manager,2024-07-23,2025-03-20,7,6.24,Rejected
1624,66082425995,F,4,9199.57,27452.15,Higher education,Rented apartment,Self-employed,2024-07-23,2025-01-19,0,3.98,Accepted
1625,01312587885,F,3,4626.38,6813.48,Higher education,Rented apartment,Self-employed,2024-07-23,2026-02-13,0,5.01,Accepted
1626,91040549896,F,4,13599.01,24381.63,Incomplete higher education,Owned house,Self-employed,2024-07-23,2025-10-16,0,6.88,Rejected
1627,92021262474,F,1,13386.57,27251.58,Secondary,Living with parents,Self-employed,2024-07-30,2025-11-22,4,5.52,Accepted
1628,65122618829,M,1,4585.79,18908.95,Higher education,Owned house,Laborer,2024-07-30,2025-09-23,5,2.6,Accepted
1629,79031550799,M,1,5318.73,9862.51,Incomplete higher education,Owned house,Self-employed,2024-07-30,2025-01-26,1,3.5,Accepted
1630,51031311324,M,2,11392.02,16523.2,Incomplete higher education,Rented apartment,Manager,2024-07-30,2025-07-25,2,4.15,Accepted
1631,71012885096,M,0,6844.45,20339.27,Incomplete higher education,Living with parents,Self-employed,2024-07-30,2026-02-20,0,2.59,Accepted
1632,91040549896,F,4,9039.86,17124.82,Incomplete higher education,Owned house,Self-employed,2024-07-30,2025-01-26,0,7.04,Rejected
1633,02281190300,F,4,3368.47,21178.38,Incomplete higher education,Owned house,Laborer,2024-08-06,2025-11-29,0,7.14,Rejected
1634,93060411492,M,3,3218.91,5314.62,Incomplete higher education,Rented apartment,Manager,2024-08-06,2025-03-04,0,5.55,Accepted
1635,62101403936,F,2,14383.44,25568.91,Secondary,Rented apartment,Manager,2024-08-06,2026-07-27,4,4.08,Accepted
1636,64020831292,M,1,6740.76,10512.33,Incomplete higher education,Rented apartment,Manager,2024-08-06,2025-05-03,5,3.4,Accepted
1637,81101448297,M,0,3499.52,25672.59,Incomplete higher education,Owned house,Manager,2024-08-06,2025-05-03,0,3.75,Accepted
1638,51031311324,F,1,13164.06,9875.92,Secondary,Rented apartment,Manager,2024-08-06,2026-02-27,3,4.74,Accepted
1639,92091956796,F,4,7882.47,10439.97,Incomplete higher education,Living with parents,Laborer,2024-08-06,2025-10-30,1,6.47,Rejected
1640,02213031967,M,1,2860.8,10895.33,Incomplete higher education,Owned house,Manager,2024-08-06,2026-04-28,4,5.76,Accepted
1641,91040549896,M,0,10062.09,13436.63,Higher education,Rented apartment,Self-employed,2024-08-06,2025-10-30,7,2.98,Accepted
1642,56051168514,M,4,14741.9,16950.73,Secondary,Rented apartment,Laborer,2024-08-13,2026-05-05,6,3.86,Accepted
1643,87121517782,F,0,4466.1,17359.27,Higher education,Rented apartment,Manager,2024-08-13,2025-04-10,0,3.54,Accepted
1644,82111204223,M,4,4874.61,23171.62,Higher education,Living with parents,Self-employed,2024-08-13,2025-12-06,5,3.44,Accepted
1645,72061926062,M,1,2109.74,29941.39,Higher education,Owned house,Laborer,2024-08-13,2026-02-04,2,3.48,Accepted
1646,73060555366,F,3,6359.8,11474.81,Secondary,Owned house,Manager,2024-08-13,2026-05-05,4,6.44,Rejected
1647,62101403936,M,2,7419.59,24770.09,Incomplete higher education,Rented apartment,Manager,2024-08-13,2025-02-09,4,4.68,Accepted
1648,79031550799,F,4,11467.23,11205.86,Incomplete higher education,Owned house,Manager,2024-08-13,2025-06-09,7,6.46,Rejected
1649,51031311324,M,1,8851.94,19995.3,Higher education,Rented apartment,Manager,2024-08-13,2025-10-07,4,2.9,Accepted
1650,56111621589,M,3,10863.22,3627.01,Higher education,Owned house,Self-employed,2024-08-13,2025-08-08,3,4.06,Accepted
1651,91041803526,F,1,5724.87,21056.22,Incomplete higher education,Rented apartment,Manager,2024-08-13,2025-07-09,0,6.8,Rejected
1652,66082425995,F,2,8099.37,25703.72,Secondary,Owned house,Laborer,2024-08-13,2026-02-04,2,5.63,Accepted
